trial_id,AE_label_raw,event_category,is_any_ae,is_serious_ae,is_fatal,is_ae_leading_to_discontinuation,is_aesi,arm_label,arm_role,arm_total_n,n_with_event,percent_with_event,label_raw,ae_canonical,ae_family,is_summary,summary_type,drug_name,is_clinical_dose,include_in_plot,dose_mg,route,frequency
NCT05669599,Any adverse event,Overall,True,False,False,False,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,46.0,90.0,Any adverse event,Any adverse event,Any adverse event,True,any_ae,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Any adverse event,Overall,True,False,False,False,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,49.0,94.0,Any adverse event,Any adverse event,Any adverse event,True,any_ae,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Any adverse event,Overall,True,False,False,False,False,Placebo,control,76,52.0,68.0,Any adverse event,Any adverse event,Any adverse event,True,any_ae,Maridebart Cafraglutide,False,False,,,
NCT05669599,Any adverse event,Overall,True,False,False,False,False,140 mg Every 4 Wk,treatment,31,29.0,94.0,Any adverse event,Any adverse event,Any adverse event,True,any_ae,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Any adverse event,Overall,True,False,False,False,False,280 mg Every 4 Wk,treatment,32,29.0,91.0,Any adverse event,Any adverse event,Any adverse event,True,any_ae,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Any adverse event,Overall,True,False,False,False,False,420 mg Every 4 Wk,treatment,32,31.0,97.0,Any adverse event,Any adverse event,Any adverse event,True,any_ae,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Any adverse event,Overall,True,False,False,False,False,Placebo,control,32,26.0,81.0,Any adverse event,Any adverse event,Any adverse event,True,any_ae,Maridebart Cafraglutide,False,False,,,
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,140 mg Every 4 Wk,treatment,77,4.0,5.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,280 mg Every 4 Wk,treatment,77,4.0,5.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,420 mg Every 4 Wk,treatment,79,5.0,6.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,420 mg Every 8 Wk,treatment,51,7.0,14.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,0.0,0.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,3.0,6.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,Placebo,control,76,5.0,7.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,,,
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,140 mg Every 4 Wk,treatment,31,1.0,3.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,280 mg Every 4 Wk,treatment,32,2.0,6.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,420 mg Every 4 Wk,treatment,32,4.0,12.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Serious adverse event,Overall,False,True,False,False,False,Placebo,control,32,0.0,0.0,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,Maridebart Cafraglutide,False,False,,,
NCT05669599,Death,Overall,False,False,True,False,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,1.0,2.0,Death,Death,Fatal adverse events,True,fatal_ae,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Death,Overall,False,False,True,False,False,280 mg Every 4 Wk,treatment,32,1.0,3.0,Death,Death,Fatal adverse events,True,fatal_ae,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,140 mg Every 4 Wk,treatment,77,11.0,14.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,280 mg Every 4 Wk,treatment,77,11.0,14.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,420 mg Every 4 Wk,treatment,79,17.0,22.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,420 mg Every 8 Wk,treatment,51,15.0,29.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,5.0,10.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,6.0,12.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,Placebo,control,76,1.0,1.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,,,
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,140 mg Every 4 Wk,treatment,31,4.0,13.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,280 mg Every 4 Wk,treatment,32,6.0,19.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,420 mg Every 4 Wk,treatment,32,5.0,16.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Adverse events leading to discontinuation of trial regimen,Overall,False,False,False,True,False,Placebo,control,32,1.0,3.0,Adverse events leading to discontinuation of trial regimen,Adverse events leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,,,
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,140 mg Every 4 Wk,treatment,77,10.0,13.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,280 mg Every 4 Wk,treatment,77,9.0,12.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,420 mg Every 4 Wk,treatment,79,13.0,16.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,420 mg Every 8 Wk,treatment,51,14.0,27.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,4.0,8.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,4.0,8.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,Placebo,control,76,0.0,0.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,,,
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,140 mg Every 4 Wk,treatment,31,2.0,6.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,280 mg Every 4 Wk,treatment,32,5.0,16.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,420 mg Every 4 Wk,treatment,32,4.0,12.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Gastrointestinal adverse event leading to discontinuation,Overall,False,False,False,True,False,Placebo,control,32,0.0,0.0,Gastrointestinal adverse event leading to discontinuation,Gastrointestinal AE leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,Maridebart Cafraglutide,False,False,,,
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,140 mg Every 4 Wk,treatment,77,9.0,12.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,280 mg Every 4 Wk,treatment,77,8.0,10.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,420 mg Every 4 Wk,treatment,79,12.0,15.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,420 mg Every 8 Wk,treatment,51,12.0,24.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,3.0,6.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,1.0,2.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,Placebo,control,76,0.0,0.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,140 mg Every 4 Wk,treatment,31,1.0,3.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,280 mg Every 4 Wk,treatment,32,3.0,9.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,420 mg Every 4 Wk,treatment,32,4.0,12.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Vomiting,Most frequent adverse events leading to discontinuation,True,False,False,True,False,Placebo,control,32,0.0,0.0,Vomiting,Vomiting,Vomiting,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Nausea,Most frequent adverse events leading to discontinuation,True,False,False,True,False,140 mg Every 4 Wk,treatment,77,6.0,8.0,Nausea,Nausea,Nausea,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Nausea,Most frequent adverse events leading to discontinuation,True,False,False,True,False,280 mg Every 4 Wk,treatment,77,7.0,9.0,Nausea,Nausea,Nausea,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Nausea,Most frequent adverse events leading to discontinuation,True,False,False,True,False,420 mg Every 4 Wk,treatment,79,11.0,14.0,Nausea,Nausea,Nausea,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Nausea,Most frequent adverse events leading to discontinuation,True,False,False,True,False,420 mg Every 8 Wk,treatment,51,8.0,16.0,Nausea,Nausea,Nausea,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Nausea,Most frequent adverse events leading to discontinuation,True,False,False,True,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,3.0,6.0,Nausea,Nausea,Nausea,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
