trial_id,variable_label,variable_label_raw,categorical_label,variable_type,units,arm_label,arm_role,arm_total_n,n,percent,mean,sd,raw_value
NCT04881760,Female sex,Female sex no. (%),Sex,categorical,,"8 mg (ID, 4 mg)",treatment,35,17,49.0,0.0,0.0,17 (49)
NCT04881760,Female sex,Female sex no. (%),Sex,categorical,,"12 mg (ID, 2 mg)",treatment,62,30,48.0,0.0,0.0,30 (48)
NCT04881760,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,Placebo Group,control,70,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,1 mg,treatment,69,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,"4 mg (ID, 2 mg)",treatment,33,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,"4 mg (ID, 4 mg)",treatment,34,1,3.0,0.0,0.0,1 (3)
NCT04881760,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,"8 mg (ID, 2 mg)",treatment,35,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,"8 mg (ID, 4 mg)",treatment,35,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,American Indian or Alaska Native,Race or ethnic group,categorical,,"12 mg (ID, 2 mg)",treatment,62,1,2.0,0.0,0.0,1 (2)
NCT04881760,Race or ethnic group,Asian,Race or ethnic group,categorical,,Placebo Group,control,70,2,3.0,0.0,0.0,2 (3)
NCT04881760,Race or ethnic group,Asian,Race or ethnic group,categorical,,1 mg,treatment,69,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Asian,Race or ethnic group,categorical,,"4 mg (ID, 2 mg)",treatment,33,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Asian,Race or ethnic group,categorical,,"4 mg (ID, 4 mg)",treatment,34,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Asian,Race or ethnic group,categorical,,"8 mg (ID, 2 mg)",treatment,35,1,3.0,0.0,0.0,1 (3)
NCT04881760,Race or ethnic group,Asian,Race or ethnic group,categorical,,"8 mg (ID, 4 mg)",treatment,35,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Asian,Race or ethnic group,categorical,,"12 mg (ID, 2 mg)",treatment,62,1,2.0,0.0,0.0,1 (2)
NCT04881760,Race or ethnic group,Black,Race or ethnic group,categorical,,Placebo Group,control,70,8,11.0,0.0,0.0,8 (11)
NCT04881760,Race or ethnic group,Black,Race or ethnic group,categorical,,1 mg,treatment,69,6,9.0,0.0,0.0,6 (9)
NCT04881760,Race or ethnic group,Black,Race or ethnic group,categorical,,"4 mg (ID, 2 mg)",treatment,33,4,12.0,0.0,0.0,4 (12)
NCT04881760,Race or ethnic group,Black,Race or ethnic group,categorical,,"4 mg (ID, 4 mg)",treatment,34,2,6.0,0.0,0.0,2 (6)
NCT04881760,Race or ethnic group,Black,Race or ethnic group,categorical,,"8 mg (ID, 2 mg)",treatment,35,4,11.0,0.0,0.0,4 (11)
NCT04881760,Race or ethnic group,Black,Race or ethnic group,categorical,,"8 mg (ID, 4 mg)",treatment,35,1,3.0,0.0,0.0,1 (3)
NCT04881760,Race or ethnic group,Black,Race or ethnic group,categorical,,"12 mg (ID, 2 mg)",treatment,62,2,3.0,0.0,0.0,2 (3)
NCT04881760,Race or ethnic group,White,Race or ethnic group,categorical,,Placebo Group,control,70,59,84.0,0.0,0.0,59 (84)
NCT04881760,Race or ethnic group,White,Race or ethnic group,categorical,,1 mg,treatment,69,61,88.0,0.0,0.0,61 (88)
NCT04881760,Race or ethnic group,White,Race or ethnic group,categorical,,"4 mg (ID, 2 mg)",treatment,33,29,88.0,0.0,0.0,29 (88)
NCT04881760,Race or ethnic group,White,Race or ethnic group,categorical,,"4 mg (ID, 4 mg)",treatment,34,30,88.0,0.0,0.0,30 (88)
NCT04881760,Race or ethnic group,White,Race or ethnic group,categorical,,"8 mg (ID, 2 mg)",treatment,35,30,86.0,0.0,0.0,30 (86)
NCT04881760,Race or ethnic group,White,Race or ethnic group,categorical,,"8 mg (ID, 4 mg)",treatment,35,33,94.0,0.0,0.0,33 (94)
NCT04881760,Race or ethnic group,White,Race or ethnic group,categorical,,"12 mg (ID, 2 mg)",treatment,62,56,90.0,0.0,0.0,56 (90)
NCT04881760,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,Placebo Group,control,70,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,1 mg,treatment,69,1,1.0,0.0,0.0,1 (1)
NCT04881760,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,"4 mg (ID, 2 mg)",treatment,33,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,"4 mg (ID, 4 mg)",treatment,34,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,"8 mg (ID, 2 mg)",treatment,35,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,"8 mg (ID, 4 mg)",treatment,35,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Native Hawaiian or other Pacific Islander,Race or ethnic group,categorical,,"12 mg (ID, 2 mg)",treatment,62,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Multiple,Race or ethnic group,categorical,,Placebo Group,control,70,1,1.0,0.0,0.0,1 (1)
NCT04881760,Race or ethnic group,Multiple,Race or ethnic group,categorical,,1 mg,treatment,69,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Multiple,Race or ethnic group,categorical,,"4 mg (ID, 2 mg)",treatment,33,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Multiple,Race or ethnic group,categorical,,"4 mg (ID, 4 mg)",treatment,34,1,3.0,0.0,0.0,1 (3)
NCT04881760,Race or ethnic group,Multiple,Race or ethnic group,categorical,,"8 mg (ID, 2 mg)",treatment,35,0,0.0,0.0,0.0,0
NCT04881760,Race or ethnic group,Multiple,Race or ethnic group,categorical,,"8 mg (ID, 4 mg)",treatment,35,1,3.0,0.0,0.0,1 (3)
NCT04881760,Race or ethnic group,Multiple,Race or ethnic group,categorical,,"12 mg (ID, 2 mg)",treatment,62,2,3.0,0.0,0.0,2 (3)
NCT04881760,Hispanic or Latino ethnic group,Hispanic or Latino ethnic group - no. (%)†,Ethnicity,categorical,,Placebo Group,control,70,22,31.0,0.0,0.0,22 (31)
NCT04881760,Hispanic or Latino ethnic group,Hispanic or Latino ethnic group - no. (%)†,Ethnicity,categorical,,1 mg,treatment,69,23,33.0,0.0,0.0,23 (33)
NCT04881760,Hispanic or Latino ethnic group,Hispanic or Latino ethnic group - no. (%)†,Ethnicity,categorical,,"4 mg (ID, 2 mg)",treatment,33,9,27.0,0.0,0.0,9 (27)
NCT04881760,Hispanic or Latino ethnic group,Hispanic or Latino ethnic group - no. (%)†,Ethnicity,categorical,,"4 mg (ID, 4 mg)",treatment,34,14,41.0,0.0,0.0,14 (41)
NCT04881760,Hispanic or Latino ethnic group,Hispanic or Latino ethnic group - no. (%)†,Ethnicity,categorical,,"8 mg (ID, 2 mg)",treatment,35,15,43.0,0.0,0.0,15 (43)
NCT04881760,Hispanic or Latino ethnic group,Hispanic or Latino ethnic group - no. (%)†,Ethnicity,categorical,,"8 mg (ID, 4 mg)",treatment,35,12,34.0,0.0,0.0,12 (34)
NCT04881760,Hispanic or Latino ethnic group,Hispanic or Latino ethnic group - no. (%)†,Ethnicity,categorical,,"12 mg (ID, 2 mg)",treatment,62,22,35.0,0.0,0.0,22 (35)
NCT04881760,Duration of obesity,Duration of obesity-yr,,continuous,years,Placebo Group,control,70,0,0.0,11.7,9.3,11.7±9.3
NCT04881760,Duration of obesity,Duration of obesity-yr,,continuous,years,1 mg,treatment,69,0,0.0,13.7,12.9,13.7±12.9
NCT04881760,Duration of obesity,Duration of obesity-yr,,continuous,years,"4 mg (ID, 2 mg)",treatment,33,0,0.0,15.6,12.5,15.6±12.5
NCT04881760,Duration of obesity,Duration of obesity-yr,,continuous,years,"4 mg (ID, 4 mg)",treatment,34,0,0.0,11.5,8.2,11.5±8.2
NCT04881760,Duration of obesity,Duration of obesity-yr,,continuous,years,"8 mg (ID, 2 mg)",treatment,35,0,0.0,12.8,9.6,12.8±9.6
NCT04881760,Duration of obesity,Duration of obesity-yr,,continuous,years,"8 mg (ID, 4 mg)",treatment,35,0,0.0,15.2,12.3,15.2±12.3
NCT04881760,Duration of obesity,Duration of obesity-yr,,continuous,years,"12 mg (ID, 2 mg)",treatment,62,0,0.0,12.1,9.7,12.1+9.7
NCT04881760,Body weight,Body weight - kg,,continuous,kg,Placebo Group,control,70,0,0.0,109.2,20.9,109.2±20.9
NCT04881760,Body weight,Body weight - kg,,continuous,kg,1 mg,treatment,69,0,0.0,106.4,19.8,106.4±19.8
NCT04881760,Body weight,Body weight - kg,,continuous,kg,"4 mg (ID, 2 mg)",treatment,33,0,0.0,108.0,26.3,108.0±26.3
NCT04881760,Body weight,Body weight - kg,,continuous,kg,"4 mg (ID, 4 mg)",treatment,34,0,0.0,107.0,21.3,107.0±21.3
NCT04881760,Body weight,Body weight - kg,,continuous,kg,"8 mg (ID, 2 mg)",treatment,35,0,0.0,106.5,21.6,106.5±21.6
NCT04881760,Body weight,Body weight - kg,,continuous,kg,"8 mg (ID, 4 mg)",treatment,35,0,0.0,108.6,20.9,108.6±20.9
NCT04881760,Body weight,Body weight - kg,,continuous,kg,"12 mg (ID, 2 mg)",treatment,62,0,0.0,108.0,21.7,108.0±21.7
NCT04881760,BMI,BMI,,continuous,,Placebo Group,control,70,0,0.0,37.3,5.9,37.3±5.9
NCT04881760,BMI,BMI,,continuous,,1 mg,treatment,69,0,0.0,37.5,5.9,37.5±5.9
NCT04881760,BMI,BMI,,continuous,,"4 mg (ID, 2 mg)",treatment,33,0,0.0,37.3,5.9,37.3±5.9
NCT04881760,BMI,BMI,,continuous,,"4 mg (ID, 4 mg)",treatment,34,0,0.0,37.4,4.7,37.4±4.7
NCT04881760,BMI,BMI,,continuous,,"8 mg (ID, 2 mg)",treatment,35,0,0.0,37.4,6.0,37.4±6.0
NCT04881760,BMI,BMI,,continuous,,"8 mg (ID, 4 mg)",treatment,35,0,0.0,37.0,5.5,37.0±5.5
NCT04881760,BMI,BMI,,continuous,,"12 mg (ID, 2 mg)",treatment,62,0,0.0,37.4,6.0,37.4±6.0
NCT04881760,BMI category,<30,BMI category,categorical,,Placebo Group,control,70,5,7.0,0.0,0.0,5 (7)
NCT04881760,BMI category,<30,BMI category,categorical,,1 mg,treatment,69,3,4.0,0.0,0.0,3 (4)
NCT04881760,BMI category,<30,BMI category,categorical,,"4 mg (ID, 2 mg)",treatment,33,0,0.0,0.0,0.0,0
NCT04881760,BMI category,<30,BMI category,categorical,,"4 mg (ID, 4 mg)",treatment,34,0,0.0,0.0,0.0,0
NCT04881760,BMI category,<30,BMI category,categorical,,"8 mg (ID, 2 mg)",treatment,35,2,6.0,0.0,0.0,2 (6)
NCT04881760,BMI category,<30,BMI category,categorical,,"8 mg (ID, 4 mg)",treatment,35,2,6.0,0.0,0.0,2 (6)
NCT04881760,BMI category,<30,BMI category,categorical,,"12 mg (ID, 2 mg)",treatment,62,2,3.0,0.0,0.0,2 (3)
NCT04881760,BMI category,>30 to <35,BMI category,categorical,,Placebo Group,control,70,24,34.0,0.0,0.0,24 (34)
NCT04881760,BMI category,>30 to <35,BMI category,categorical,,1 mg,treatment,69,26,38.0,0.0,0.0,26 (38)
NCT04881760,BMI category,>30 to <35,BMI category,categorical,,"4 mg (ID, 2 mg)",treatment,33,15,45.0,0.0,0.0,15 (45)
NCT04881760,BMI category,>30 to <35,BMI category,categorical,,"4 mg (ID, 4 mg)",treatment,34,16,47.0,0.0,0.0,16 (47)
NCT04881760,BMI category,>30 to <35,BMI category,categorical,,"8 mg (ID, 2 mg)",treatment,35,11,31.0,0.0,0.0,11 (31)
NCT04881760,BMI category,>30 to <35,BMI category,categorical,,"8 mg (ID, 4 mg)",treatment,35,14,40.0,0.0,0.0,14 (40)
NCT04881760,BMI category,>30 to <35,BMI category,categorical,,"12 mg (ID, 2 mg)",treatment,62,24,39.0,0.0,0.0,24 (39)
NCT04881760,BMI category,≥35 to <40,BMI category,categorical,,Placebo Group,control,70,20,29.0,0.0,0.0,20 (29)
NCT04881760,BMI category,≥35 to <40,BMI category,categorical,,1 mg,treatment,69,20,29.0,0.0,0.0,20 (29)
NCT04881760,BMI category,≥35 to <40,BMI category,categorical,,"4 mg (ID, 2 mg)",treatment,33,7,21.0,0.0,0.0,7 (21)
NCT04881760,BMI category,≥35 to <40,BMI category,categorical,,"4 mg (ID, 4 mg)",treatment,34,8,24.0,0.0,0.0,8 (24)
NCT04881760,BMI category,≥35 to <40,BMI category,categorical,,"8 mg (ID, 2 mg)",treatment,35,12,34.0,0.0,0.0,12 (34)
NCT04881760,BMI category,≥35 to <40,BMI category,categorical,,"8 mg (ID, 4 mg)",treatment,35,9,26.0,0.0,0.0,9 (26)
NCT04881760,BMI category,≥35 to <40,BMI category,categorical,,"12 mg (ID, 2 mg)",treatment,62,16,26.0,0.0,0.0,16 (26)
NCT04881760,BMI category,≥40,BMI category,categorical,,Placebo Group,control,70,21,30.0,0.0,0.0,21 (30)
NCT04881760,BMI category,≥40,BMI category,categorical,,1 mg,treatment,69,20,29.0,0.0,0.0,20 (29)
NCT04881760,BMI category,≥40,BMI category,categorical,,"4 mg (ID, 2 mg)",treatment,33,11,33.0,0.0,0.0,11 (33)
NCT04881760,BMI category,≥40,BMI category,categorical,,"4 mg (ID, 4 mg)",treatment,34,10,29.0,0.0,0.0,10 (29)
NCT04881760,BMI category,≥40,BMI category,categorical,,"8 mg (ID, 2 mg)",treatment,35,10,29.0,0.0,0.0,10 (29)
NCT04881760,BMI category,≥40,BMI category,categorical,,"8 mg (ID, 4 mg)",treatment,35,10,29.0,0.0,0.0,10 (29)
NCT04881760,BMI category,≥40,BMI category,categorical,,"12 mg (ID, 2 mg)",treatment,62,20,32.0,0.0,0.0,20 (32)
NCT04881760,Waist circumference,Waist circumference-cm,,continuous,cm,Placebo Group,control,70,0,0.0,115.1,13.9,115.1±13.9
NCT04881760,Waist circumference,Waist circumference-cm,,continuous,cm,1 mg,treatment,69,0,0.0,114.8,14.7,114.8±14.7
NCT04881760,Waist circumference,Waist circumference-cm,,continuous,cm,"4 mg (ID, 2 mg)",treatment,33,0,0.0,117.2,16.6,117.2±16.6
NCT04881760,Waist circumference,Waist circumference-cm,,continuous,cm,"4 mg (ID, 4 mg)",treatment,34,0,0.0,115.2,14.2,115.2±14.2
NCT04881760,Waist circumference,Waist circumference-cm,,continuous,cm,"8 mg (ID, 2 mg)",treatment,35,0,0.0,114.3,14.3,114.3±14.3
NCT04881760,Waist circumference,Waist circumference-cm,,continuous,cm,"8 mg (ID, 4 mg)",treatment,35,0,0.0,115.6,12.7,115.6±12.7
NCT04881760,Waist circumference,Waist circumference-cm,,continuous,cm,"12 mg (ID, 2 mg)",treatment,62,0,0.0,116.5,16.4,116.5±16.4
NCT04881760,Prediabetes,Prediabetes no. (%),Prediabetes,categorical,,Placebo Group,control,70,26,37.0,0.0,0.0,26 (37)
NCT04881760,Prediabetes,Prediabetes no. (%),Prediabetes,categorical,,1 mg,treatment,69,27,39.0,0.0,0.0,27 (39)
NCT04881760,Prediabetes,Prediabetes no. (%),Prediabetes,categorical,,"4 mg (ID, 2 mg)",treatment,33,15,45.0,0.0,0.0,15 (45)
NCT04881760,Prediabetes,Prediabetes no. (%),Prediabetes,categorical,,"4 mg (ID, 4 mg)",treatment,34,10,29.0,0.0,0.0,10 (29)
NCT04881760,Prediabetes,Prediabetes no. (%),Prediabetes,categorical,,"8 mg (ID, 2 mg)",treatment,35,11,31.0,0.0,0.0,11 (31)
NCT04881760,Prediabetes,Prediabetes no. (%),Prediabetes,categorical,,"8 mg (ID, 4 mg)",treatment,35,15,43.0,0.0,0.0,15 (43)
NCT04881760,Prediabetes,Prediabetes no. (%),Prediabetes,categorical,,"12 mg (ID, 2 mg)",treatment,62,19,31.0,0.0,0.0,19 (31)
NCT04881760,Hypertension,Hypertension no. (%),Hypertension,categorical,,Placebo Group,control,70,40,57.0,0.0,0.0,40 (57)
NCT04881760,Hypertension,Hypertension no. (%),Hypertension,categorical,,1 mg,treatment,69,30,43.0,0.0,0.0,30 (43)
NCT04881760,Hypertension,Hypertension no. (%),Hypertension,categorical,,"4 mg (ID, 2 mg)",treatment,33,15,45.0,0.0,0.0,15 (45)
NCT04881760,Hypertension,Hypertension no. (%),Hypertension,categorical,,"4 mg (ID, 4 mg)",treatment,34,12,35.0,0.0,0.0,12 (35)
NCT04881760,Hypertension,Hypertension no. (%),Hypertension,categorical,,"8 mg (ID, 2 mg)",treatment,35,12,34.0,0.0,0.0,12 (34)
NCT04881760,Hypertension,Hypertension no. (%),Hypertension,categorical,,"8 mg (ID, 4 mg)",treatment,35,13,37.0,0.0,0.0,13 (37)
NCT04881760,Hypertension,Hypertension no. (%),Hypertension,categorical,,"12 mg (ID, 2 mg)",treatment,62,22,35.0,0.0,0.0,22 (35)
NCT04881760,Dyslipidemia,Dyslipidemia no. (%),Dyslipidemia,categorical,,Placebo Group,control,70,23,33.0,0.0,0.0,23 (33)
NCT04881760,Dyslipidemia,Dyslipidemia no. (%),Dyslipidemia,categorical,,1 mg,treatment,69,22,32.0,0.0,0.0,22 (32)
NCT04881760,Dyslipidemia,Dyslipidemia no. (%),Dyslipidemia,categorical,,"4 mg (ID, 2 mg)",treatment,33,14,42.0,0.0,0.0,14 (42)
NCT04881760,Dyslipidemia,Dyslipidemia no. (%),Dyslipidemia,categorical,,"4 mg (ID, 4 mg)",treatment,34,12,35.0,0.0,0.0,12 (35)
NCT04881760,Dyslipidemia,Dyslipidemia no. (%),Dyslipidemia,categorical,,"8 mg (ID, 2 mg)",treatment,35,11,31.0,0.0,0.0,11 (31)
NCT04881760,Dyslipidemia,Dyslipidemia no. (%),Dyslipidemia,categorical,,"8 mg (ID, 4 mg)",treatment,35,9,26.0,0.0,0.0,9 (26)
NCT04881760,Dyslipidemia,Dyslipidemia no. (%),Dyslipidemia,categorical,,"12 mg (ID, 2 mg)",treatment,62,19,31.0,0.0,0.0,19 (31)
